RecordID,lpep_pickup_date,lpep_dropoff_date
8497,2023-02-04,2023-02-04
7634,2023-02-04,2023-02-04
53838,2023-02-25,2023-02-25
39626,2023-02-19,2023-02-19
39706,2023-02-19,2023-02-19
61272,2023-02-07,2023-02-07
59800,2023-02-28,2023-02-28
13065,2023-02-07,2023-02-07
5345,2023-02-03,2023-02-03
48566,2023-02-23,2023-02-23
30545,2023-02-15,2023-02-15
12956,2023-02-07,2023-02-07
55559,2023-02-26,2023-02-26
97,2023-01-25,2023-01-25
34093,2023-02-16,2023-02-16
58755,2023-02-28,2023-02-28
40723,2023-02-19,2023-02-19
55450,2023-02-26,2023-02-26
27210,2023-02-13,2023-02-13
4376,2023-02-02,2023-02-02
35188,2023-02-17,2023-02-17
11608,2023-02-06,2023-02-06
60685,2023-02-04,2023-02-04
15355,2023-02-08,2023-02-08
14873,2023-02-07,2023-02-07
60838,2023-02-05,2023-02-05
27225,2023-02-13,2023-02-13
25030,2023-02-12,2023-02-12
31108,2023-02-15,2023-02-15
52912,2023-02-25,2023-02-25
24,2023-02-01,2023-02-01
28561,2023-02-14,2023-02-14
13769,2023-02-07,2023-02-07
24985,2023-02-12,2023-02-12
50157,2023-02-24,2023-02-24
2699,2023-02-02,2023-02-02
40354,2023-02-19,2023-02-19
17650,2023-02-09,2023-02-09
1871,2023-02-01,2023-02-01
38195,2023-02-18,2023-02-18
22745,2023-02-11,2023-02-11
46127,2023-02-22,2023-02-22
24082,2023-02-11,2023-02-11
54203,2023-02-26,2023-02-26
22106,2023-02-10,2023-02-10
44379,2023-02-21,2023-02-21
29747,2023-02-14,2023-02-14
41992,2023-02-20,2023-02-20
8806,2023-02-04,2023-02-04
39053,2023-02-18,2023-02-18
33884,2023-02-16,2023-02-16
6032,2023-02-03,2023-02-03
16496,2023-02-08,2023-02-08
6767,2023-02-03,2023-02-03
46847,2023-02-22,2023-02-22
6782,2023-02-03,2023-02-03
17882,2023-02-09,2023-02-09
1581,2023-02-01,2023-02-01
45373,2023-02-22,2023-02-22
9299,2023-02-05,2023-02-05
40685,2023-02-19,2023-02-19
50601,2023-02-24,2023-02-24
43178,2023-02-21,2023-02-21
8906,2023-02-04,2023-02-04
24832,2023-02-12,2023-02-12
13571,2023-02-07,2023-02-07
37563,2023-02-17,2023-02-17
43255,2023-02-21,2023-02-21
20941,2023-02-10,2023-02-10
13215,2023-02-07,2023-02-07
27601,2023-02-13,2023-02-13
33293,2023-02-16,2023-02-16
32792,2023-02-16,2023-02-16
7886,2023-02-04,2023-02-04
36673,2023-02-17,2023-02-17
6916,2023-02-03,2023-02-03
45424,2023-02-22,2023-02-22
59707,2023-02-28,2023-02-28
31104,2023-02-15,2023-02-15
8162,2023-02-04,2023-02-04
33357,2023-02-16,2023-02-16
58541,2023-02-28,2023-02-28
29339,2023-02-14,2023-02-14
30788,2023-02-15,2023-02-15
11709,2023-02-06,2023-02-06
29812,2023-02-14,2023-02-14
35898,2023-02-17,2023-02-17
22270,2023-02-11,2023-02-11
8446,2023-02-04,2023-02-04
27277,2023-02-13,2023-02-13
16674,2023-02-08,2023-02-08
24722,2023-02-12,2023-02-12
63833,2023-02-22,2023-02-22
37026,2023-02-17,2023-02-17
33124,2023-02-16,2023-02-16
21993,2023-02-10,2023-02-10
53745,2023-02-25,2023-02-25
64170,2023-02-25,2023-02-25
56575,2023-02-27,2023-02-27
15306,2023-02-08,2023-02-08
29740,2023-02-14,2023-02-14
16283,2023-02-08,2023-02-08
23006,2023-02-11,2023-02-11
31493,2023-02-15,2023-02-15
50804,2023-02-24,2023-02-24
61281,2023-02-07,2023-02-07
26888,2023-02-13,2023-02-13
1567,2023-02-01,2023-02-01
29294,2023-02-14,2023-02-14
47409,2023-02-23,2023-02-23
58197,2023-02-28,2023-02-28
393,2023-02-01,2023-02-01
36206,2023-02-17,2023-02-17
26532,2023-02-13,2023-02-13
50083,2023-02-24,2023-02-24
50807,2023-02-24,2023-02-24
29234,2023-02-14,2023-02-14
14678,2023-02-07,2023-02-07
28146,2023-02-14,2023-02-14
15798,2023-02-08,2023-02-08
16594,2023-02-08,2023-02-08
31275,2023-02-15,2023-02-15
31135,2023-02-15,2023-02-15
9240,2023-02-05,2023-02-05
14959,2023-02-08,2023-02-08
28895,2023-02-14,2023-02-14
18580,2023-02-09,2023-02-09
23591,2023-02-11,2023-02-11
42814,2023-02-20,2023-02-20
31862,2023-02-15,2023-02-15
39285,2023-02-18,2023-02-18
61071,2023-02-06,2023-02-06
60918,2023-02-05,2023-02-05
9752,2023-02-05,2023-02-05
54498,2023-02-26,2023-02-26
34234,2023-02-16,2023-02-16
44859,2023-02-21,2023-02-21
5738,2023-02-03,2023-02-03
12294,2023-02-06,2023-02-06
19654,2023-02-09,2023-02-09
61129,2023-02-07,2023-02-07
33934,2023-02-16,2023-02-16
41346,2023-02-20,2023-02-20
44116,2023-02-21,2023-02-21
8044,2023-02-04,2023-02-04
3866,2023-02-02,2023-02-02
10165,2023-02-05,2023-02-05
22466,2023-02-11,2023-02-11
2404,2023-02-02,2023-02-02
21917,2023-02-10,2023-02-10
57018,2023-02-27,2023-02-27
40749,2023-02-19,2023-02-19
52767,2023-02-25,2023-02-25
10509,2023-02-06,2023-02-06
50184,2023-02-24,2023-02-24
58984,2023-02-28,2023-02-28
30710,2023-02-15,2023-02-15
63036,2023-02-17,2023-02-17
44419,2023-02-21,2023-02-21
12296,2023-02-06,2023-02-06
26966,2023-02-13,2023-02-13
32512,2023-02-15,2023-02-15
12586,2023-02-06,2023-02-06
10978,2023-02-06,2023-02-06
25617,2023-02-12,2023-02-12
3088,2023-02-02,2023-02-02
51579,2023-02-24,2023-02-24
52550,2023-02-25,2023-02-25
50604,2023-02-24,2023-02-24
22214,2023-02-11,2023-02-11
58174,2023-02-28,2023-02-28
49796,2023-02-24,2023-02-24
44701,2023-02-21,2023-02-21
54382,2023-02-26,2023-02-26
34138,2023-02-16,2023-02-16
12297,2023-02-06,2023-02-06
47443,2023-02-23,2023-02-23
21499,2023-02-10,2023-02-10
12006,2023-02-06,2023-02-06
34026,2023-02-16,2023-02-16
64648,2023-02-28,2023-02-28
35571,2023-02-17,2023-02-17
46699,2023-02-22,2023-02-22
64026,2023-02-24,2023-02-24
38960,2023-02-18,2023-02-18
62693,2023-02-15,2023-02-15
28445,2023-02-14,2023-02-14
9971,2023-02-05,2023-02-05
41519,2023-02-20,2023-02-20
45136,2023-02-22,2023-02-22
40480,2023-02-19,2023-02-19
32338,2023-02-15,2023-02-15
58907,2023-02-28,2023-02-28
63746,2023-02-22,2023-02-22
37403,2023-02-17,2023-02-17
60870,2023-02-05,2023-02-05
13983,2023-02-07,2023-02-07
39194,2023-02-18,2023-02-18
28926,2023-02-14,2023-02-14
2156,2023-02-01,2023-02-01
15923,2023-02-08,2023-02-08
31965,2023-02-15,2023-02-15
59306,2023-02-28,2023-02-28
39581,2023-02-18,2023-02-18
55281,2023-02-26,2023-02-26
20819,2023-02-10,2023-02-10
36426,2023-02-17,2023-02-17
47913,2023-02-23,2023-02-23
12870,2023-02-07,2023-02-07
33,2023-02-01,2023-02-01
2853,2023-02-02,2023-02-02
64000,2023-02-24,2023-02-24
62209,2023-02-13,2023-02-13
15915,2023-02-08,2023-02-08
29046,2023-02-14,2023-02-14
57288,2023-02-27,2023-02-27
44184,2023-02-21,2023-02-21
39975,2023-02-19,2023-02-19
14679,2023-02-07,2023-02-07
43308,2023-02-21,2023-02-21
44860,2023-02-21,2023-02-21
7146,2023-02-03,2023-02-03
56488,2023-02-27,2023-02-27
49626,2023-02-23,2023-02-23
33798,2023-02-16,2023-02-16
27887,2023-02-13,2023-02-13
63510,2023-02-21,2023-02-21
42318,2023-02-20,2023-02-20
41554,2023-02-20,2023-02-20
18769,2023-02-09,2023-02-09
58026,2023-02-28,2023-02-28
44762,2023-02-21,2023-02-21
22160,2023-02-10,2023-02-10
32337,2023-02-15,2023-02-15
44921,2023-02-21,2023-02-21
12592,2023-02-06,2023-02-06
10696,2023-02-06,2023-02-06
24421,2023-02-12,2023-02-12
36527,2023-02-17,2023-02-17
55262,2023-02-26,2023-02-26
23365,2023-02-11,2023-02-11
47022,2023-02-22,2023-02-22
28714,2023-02-14,2023-02-14
25612,2023-02-12,2023-02-12
28763,2023-02-14,2023-02-14
43465,2023-02-21,2023-02-21
20809,2023-02-10,2023-02-10
55443,2023-02-26,2023-02-26
30708,2023-02-15,2023-02-15
4412,2023-02-02,2023-02-02
9606,2023-02-05,2023-02-05
14403,2023-02-07,2023-02-07
49424,2023-02-23,2023-02-23
7425,2023-02-04,2023-02-04
49259,2023-02-23,2023-02-23
10208,2023-02-05,2023-02-05
61368,2023-02-08,2023-02-08
25824,2023-02-12,2023-02-12
30400,2023-02-15,2023-02-15
46383,2023-02-22,2023-02-22
64646,2023-02-28,2023-02-28
13763,2023-02-07,2023-02-07
58466,2023-02-28,2023-02-28
24109,2023-02-11,2023-02-11
46151,2023-02-22,2023-02-22
3054,2023-02-02,2023-02-02
1394,2023-02-01,2023-02-01
26616,2023-02-13,2023-02-13
13587,2023-02-07,2023-02-07
61680,2023-02-10,2023-02-10
55960,2023-02-27,2023-02-27
27022,2023-02-13,2023-02-13
38369,2023-02-18,2023-02-18
37330,2023-02-17,2023-02-17
57272,2023-02-27,2023-02-27
51820,2023-02-24,2023-02-24
26961,2023-02-13,2023-02-13
35444,2023-02-17,2023-02-17
13793,2023-02-07,2023-02-07
41509,2023-02-20,2023-02-20
271,2023-02-01,2023-02-01
43828,2023-02-21,2023-02-21
8937,2023-02-05,2023-02-05
34789,2023-02-16,2023-02-16
42137,2023-02-20,2023-02-20
59403,2023-02-28,2023-02-28
32093,2023-02-15,2023-02-15
20226,2023-02-10,2023-02-10
24913,2023-02-12,2023-02-12
35646,2023-02-17,2023-02-17
35206,2023-02-17,2023-02-17
4328,2023-02-02,2023-02-02
5130,2023-02-03,2023-02-03
63798,2023-02-22,2023-02-22
47872,2023-02-23,2023-02-23
32292,2023-02-15,2023-02-15
49301,2023-02-23,2023-02-23
1002,2023-02-01,2023-02-01
13366,2023-02-07,2023-02-07
27482,2023-02-13,2023-02-13
40436,2023-02-19,2023-02-19
49623,2023-02-23,2023-02-23
23593,2023-02-11,2023-02-11
20452,2023-02-10,2023-02-10
5486,2023-02-03,2023-02-03
48825,2023-02-23,2023-02-23
1522,2023-02-01,2023-02-01
50289,2023-02-24,2023-02-24
52985,2023-02-25,2023-02-25
15671,2023-02-08,2023-02-08
40230,2023-02-19,2023-02-19
56725,2023-02-27,2023-02-27
1827,2023-02-01,2023-02-01
38528,2023-02-18,2023-02-18
56597,2023-02-27,2023-02-27
33596,2023-02-16,2023-02-16
24085,2023-02-11,2023-02-11
10051,2023-02-05,2023-02-05
30523,2023-02-15,2023-02-15
16934,2023-02-08,2023-02-08
7221,2023-02-03,2023-02-03
38896,2023-02-18,2023-02-18
29304,2023-02-14,2023-02-14
18248,2023-02-09,2023-02-09
57542,2023-02-27,2023-02-27
54946,2023-02-26,2023-02-26
14387,2023-02-07,2023-02-07
25081,2023-02-12,2023-02-12
25169,2023-02-12,2023-02-12
48888,2023-02-23,2023-02-23
33214,2023-02-16,2023-02-16
60778,2023-02-04,2023-02-04
22267,2023-02-11,2023-02-11
62774,2023-02-16,2023-02-16
54011,2023-02-25,2023-02-25
38681,2023-02-18,2023-02-18
17293,2023-02-08,2023-02-08
61314,2023-02-08,2023-02-08
5831,2023-02-03,2023-02-03
2884,2023-02-02,2023-02-02
10144,2023-02-05,2023-02-05
20678,2023-02-10,2023-02-10
41087,2023-02-19,2023-02-19
38284,2023-02-18,2023-02-18
36933,2023-02-17,2023-02-17
31787,2023-02-15,2023-02-15
4148,2023-02-02,2023-02-02
34558,2023-02-16,2023-02-16
31420,2023-02-15,2023-02-15
28488,2023-02-14,2023-02-14
20934,2023-02-10,2023-02-10
25266,2023-02-12,2023-02-12
47786,2023-02-23,2023-02-23
57158,2023-02-27,2023-02-27
1591,2023-02-01,2023-02-01
7641,2023-02-04,2023-02-04
28458,2023-02-14,2023-02-14
39790,2023-02-19,2023-02-19
43543,2023-02-21,2023-02-21
61321,2023-02-08,2023-02-08
8754,2023-02-04,2023-02-04
49914,2023-02-24,2023-02-24
9289,2023-02-05,2023-02-05
58009,2023-02-28,2023-02-28
2039,2023-02-01,2023-02-01
64159,2023-02-24,2023-02-25
46235,2023-02-22,2023-02-22
28165,2023-02-14,2023-02-14
16245,2023-02-08,2023-02-08
2083,2023-02-01,2023-02-01
41243,2023-02-19,2023-02-19
17825,2023-02-09,2023-02-09
17312,2023-02-08,2023-02-08
25185,2023-02-12,2023-02-12
7564,2023-02-04,2023-02-04
22532,2023-02-11,2023-02-11
19112,2023-02-09,2023-02-09
24493,2023-02-12,2023-02-12
40381,2023-02-19,2023-02-19
52630,2023-02-25,2023-02-25
41756,2023-02-20,2023-02-20
12421,2023-02-06,2023-02-06
48827,2023-02-23,2023-02-23
54034,2023-02-25,2023-02-25
35502,2023-02-17,2023-02-17
35515,2023-02-17,2023-02-17
3906,2023-02-02,2023-02-02
22200,2023-02-10,2023-02-10
33776,2023-02-16,2023-02-16
36191,2023-02-17,2023-02-17
914,2023-02-01,2023-02-01
10579,2023-02-06,2023-02-06
64403,2023-02-26,2023-02-26
32470,2023-02-15,2023-02-15
53706,2023-02-25,2023-02-25
1438,2023-02-01,2023-02-01
61437,2023-02-08,2023-02-08
63110,2023-02-18,2023-02-18
16898,2023-02-08,2023-02-08
21730,2023-02-10,2023-02-10
9022,2023-02-05,2023-02-05
22547,2023-02-11,2023-02-11
6509,2023-02-03,2023-02-03
40203,2023-02-19,2023-02-19
36781,2023-02-17,2023-02-17
27371,2023-02-13,2023-02-13
51816,2023-02-24,2023-02-24
49665,2023-02-23,2023-02-23
4434,2023-02-02,2023-02-02
16483,2023-02-08,2023-02-08
62947,2023-02-17,2023-02-17
6828,2023-02-03,2023-02-03
34124,2023-02-16,2023-02-16
4920,2023-02-03,2023-02-03
56441,2023-02-27,2023-02-27
38417,2023-02-18,2023-02-18
8405,2023-02-04,2023-02-04
31802,2023-02-15,2023-02-15
2271,2023-02-01,2023-02-01
61803,2023-02-10,2023-02-10
55091,2023-02-26,2023-02-26
51242,2023-02-24,2023-02-24
14640,2023-02-07,2023-02-07
22762,2023-02-11,2023-02-11
6344,2023-02-03,2023-02-03
36555,2023-02-17,2023-02-17
54810,2023-02-26,2023-02-26
46359,2023-02-22,2023-02-22
14219,2023-02-07,2023-02-07
11612,2023-02-06,2023-02-06
45461,2023-02-22,2023-02-22
43474,2023-02-21,2023-02-21
15083,2023-02-08,2023-02-08
26151,2023-02-13,2023-02-13
13199,2023-02-07,2023-02-07
39897,2023-02-19,2023-02-19
45769,2023-02-22,2023-02-22
48843,2023-02-23,2023-02-23
28769,2023-02-14,2023-02-14
22833,2023-02-11,2023-02-11
10352,2023-02-05,2023-02-05
17640,2023-02-09,2023-02-09
47235,2023-02-22,2023-02-22
58627,2023-02-28,2023-02-28
22841,2023-02-11,2023-02-11
35866,2023-02-17,2023-02-17
55854,2023-02-27,2023-02-27
13159,2023-02-07,2023-02-07
14160,2023-02-07,2023-02-07
30522,2023-02-15,2023-02-15
54278,2023-02-26,2023-02-26
20560,2023-02-10,2023-02-10
8419,2023-02-04,2023-02-04
18141,2023-02-09,2023-02-09
36772,2023-02-17,2023-02-17
43545,2023-02-21,2023-02-21
50868,2023-02-24,2023-02-24
50435,2023-02-24,2023-02-24
29,2023-02-01,2023-02-01
5457,2023-02-03,2023-02-03
43272,2023-02-21,2023-02-21
53695,2023-02-25,2023-02-25
21501,2023-02-10,2023-02-10
20208,2023-02-10,2023-02-10
57162,2023-02-27,2023-02-27
46293,2023-02-22,2023-02-22
51251,2023-02-24,2023-02-24
21185,2023-02-10,2023-02-10
2300,2023-02-01,2023-02-01
5542,2023-02-03,2023-02-03
40089,2023-02-19,2023-02-19
925,2023-02-01,2023-02-01
19163,2023-02-09,2023-02-09
64711,2023-02-28,2023-02-28
7514,2023-02-04,2023-02-04
10910,2023-02-06,2023-02-06
46652,2023-02-22,2023-02-22
18042,2023-02-09,2023-02-09
61383,2023-02-08,2023-02-08
33600,2023-02-16,2023-02-16
36351,2023-02-17,2023-02-17
22698,2023-02-11,2023-02-11
56693,2023-02-27,2023-02-27
63660,2023-02-22,2023-02-22
5826,2023-02-03,2023-02-03
27172,2023-02-13,2023-02-13
32946,2023-02-16,2023-02-16
34858,2023-02-16,2023-02-16
54492,2023-02-26,2023-02-26
26815,2023-02-13,2023-02-13
8041,2023-02-04,2023-02-04
5267,2023-02-03,2023-02-03
38900,2023-02-18,2023-02-18
30340,2023-02-15,2023-02-15
21242,2023-02-10,2023-02-10
11412,2023-02-06,2023-02-06
19435,2023-02-09,2023-02-09
15796,2023-02-08,2023-02-08
41177,2023-02-19,2023-02-19
28636,2023-02-14,2023-02-14
44147,2023-02-21,2023-02-21
45792,2023-02-22,2023-02-22
18791,2023-02-09,2023-02-09
2054,2023-02-01,2023-02-01
1501,2023-02-01,2023-02-01
54755,2023-02-26,2023-02-26
538,2023-02-01,2023-02-01
41840,2023-02-20,2023-02-20
55421,2023-02-26,2023-02-26
17648,2023-02-09,2023-02-09
4992,2023-02-03,2023-02-03
57073,2023-02-27,2023-02-27
43333,2023-02-21,2023-02-21
20520,2023-02-10,2023-02-10
20769,2023-02-10,2023-02-10
35903,2023-02-17,2023-02-17
42827,2023-02-20,2023-02-20
18837,2023-02-09,2023-02-09
3174,2023-02-02,2023-02-02
51332,2023-02-24,2023-02-24
46429,2023-02-22,2023-02-22
16306,2023-02-08,2023-02-08
55667,2023-02-26,2023-02-26
58216,2023-02-28,2023-02-28
45371,2023-02-22,2023-02-22
33856,2023-02-16,2023-02-16
9176,2023-02-05,2023-02-05
17011,2023-02-08,2023-02-08
39134,2023-02-18,2023-02-18
3675,2023-02-02,2023-02-02
51508,2023-02-24,2023-02-24
25468,2023-02-12,2023-02-12
27433,2023-02-13,2023-02-13
64466,2023-02-26,2023-02-26
38170,2023-02-18,2023-02-18
14774,2023-02-07,2023-02-07
16611,2023-02-08,2023-02-08
20496,2023-02-10,2023-02-10
59672,2023-02-28,2023-02-28
52990,2023-02-25,2023-02-25
34917,2023-02-16,2023-02-16
32079,2023-02-15,2023-02-15
58286,2023-02-28,2023-02-28
29413,2023-02-14,2023-02-14
46416,2023-02-22,2023-02-22
8053,2023-02-04,2023-02-04
27764,2023-02-13,2023-02-13
24541,2023-02-12,2023-02-12
11110,2023-02-06,2023-02-06
34125,2023-02-16,2023-02-16
3360,2023-02-02,2023-02-02
15139,2023-02-08,2023-02-08
46282,2023-02-22,2023-02-22
52948,2023-02-25,2023-02-25
31281,2023-02-15,2023-02-15
25146,2023-02-12,2023-02-12
2005,2023-02-01,2023-02-01
15629,2023-02-08,2023-02-08
5315,2023-02-03,2023-02-03
20204,2023-02-10,2023-02-10
6450,2023-02-03,2023-02-03
54032,2023-02-25,2023-02-25
11968,2023-02-06,2023-02-06
59253,2023-02-28,2023-02-28
8433,2023-02-04,2023-02-04
28683,2023-02-14,2023-02-14
995,2023-02-01,2023-02-01
58557,2023-02-28,2023-02-28
49407,2023-02-23,2023-02-23
23735,2023-02-11,2023-02-11
34438,2023-02-16,2023-02-16
27125,2023-02-13,2023-02-13
8163,2023-02-04,2023-02-04
34559,2023-02-16,2023-02-16
16156,2023-02-08,2023-02-08
32757,2023-02-16,2023-02-16
18460,2023-02-09,2023-02-09
17599,2023-02-09,2023-02-09
26490,2023-02-13,2023-02-13
28279,2023-02-14,2023-02-14
30849,2023-02-15,2023-02-15
45703,2023-02-22,2023-02-22
60744,2023-02-04,2023-02-04
3824,2023-02-02,2023-02-02
10763,2023-02-06,2023-02-06
46476,2023-02-22,2023-02-22
58125,2023-02-28,2023-02-28
55974,2023-02-27,2023-02-27
34356,2023-02-16,2023-02-16
23416,2023-02-11,2023-02-11
13268,2023-02-07,2023-02-07
16332,2023-02-08,2023-02-08
9905,2023-02-05,2023-02-05
14503,2023-02-07,2023-02-07
52358,2023-02-25,2023-02-25
19715,2023-02-09,2023-02-09
51699,2023-02-24,2023-02-24
9522,2023-02-05,2023-02-05
12208,2023-02-06,2023-02-06
36154,2023-02-17,2023-02-17
16410,2023-02-08,2023-02-08
35662,2023-02-17,2023-02-17
1785,2023-02-01,2023-02-01
11878,2023-02-06,2023-02-06
15245,2023-02-08,2023-02-08
56635,2023-02-27,2023-02-27
53780,2023-02-25,2023-02-25
47301,2023-02-22,2023-02-22
27352,2023-02-13,2023-02-13
60637,2023-02-04,2023-02-04
57903,2023-02-27,2023-02-27
46217,2023-02-22,2023-02-22
10278,2023-02-05,2023-02-05
15948,2023-02-08,2023-02-08
49693,2023-02-23,2023-02-24
36698,2023-02-17,2023-02-17
8442,2023-02-04,2023-02-04
57741,2023-02-27,2023-02-27
54609,2023-02-26,2023-02-26
38103,2023-02-18,2023-02-18
44643,2023-02-21,2023-02-21
62066,2023-02-12,2023-02-12
48823,2023-02-23,2023-02-23
16249,2023-02-08,2023-02-08
34341,2023-02-16,2023-02-16
50721,2023-02-24,2023-02-24
63734,2023-02-22,2023-02-22
52337,2023-02-25,2023-02-25
56865,2023-02-27,2023-02-27
56065,2023-02-27,2023-02-27
52101,2023-02-24,2023-02-24
46458,2023-02-22,2023-02-22
48626,2023-02-23,2023-02-23
1378,2023-02-01,2023-02-01
47313,2023-02-22,2023-02-22
30204,2023-02-14,2023-02-14
51772,2023-02-24,2023-02-24
59298,2023-02-28,2023-02-28
55535,2023-02-26,2023-02-26
13093,2023-02-07,2023-02-07
4087,2023-02-02,2023-02-02
27003,2023-02-13,2023-02-13
10997,2023-02-06,2023-02-06
24970,2023-02-12,2023-02-12
33130,2023-02-16,2023-02-16
25421,2023-02-12,2023-02-12
13925,2023-02-07,2023-02-07
25218,2023-02-12,2023-02-12
34944,2023-02-16,2023-02-16
34480,2023-02-16,2023-02-16
32321,2023-02-15,2023-02-15
6752,2023-02-03,2023-02-03
8308,2023-02-04,2023-02-04
56086,2023-02-27,2023-02-27
5633,2023-02-03,2023-02-03
34918,2023-02-16,2023-02-16
763,2023-02-01,2023-02-01
58924,2023-02-28,2023-02-28
54069,2023-02-25,2023-02-25
58576,2023-02-28,2023-02-28
5357,2023-02-03,2023-02-03
691,2023-02-01,2023-02-01
48947,2023-02-23,2023-02-23
64607,2023-02-27,2023-02-27
48869,2023-02-23,2023-02-23
25943,2023-02-12,2023-02-12
29516,2023-02-14,2023-02-14
44177,2023-02-21,2023-02-21
18074,2023-02-09,2023-02-09
27030,2023-02-13,2023-02-13
22629,2023-02-11,2023-02-11
43374,2023-02-21,2023-02-21
25971,2023-02-12,2023-02-12
16924,2023-02-08,2023-02-08
47591,2023-02-23,2023-02-23
5022,2023-02-03,2023-02-03
58492,2023-02-28,2023-02-28
49941,2023-02-24,2023-02-24
10336,2023-02-05,2023-02-05
38406,2023-02-18,2023-02-18
15903,2023-02-08,2023-02-08
48547,2023-02-23,2023-02-23
13755,2023-02-07,2023-02-07
56230,2023-02-27,2023-02-27
2971,2023-02-02,2023-02-02
49912,2023-02-24,2023-02-24
55980,2023-02-27,2023-02-27
62040,2023-02-12,2023-02-12
64800,2023-02-28,2023-02-28
53025,2023-02-25,2023-02-25
4393,2023-02-02,2023-02-02
61741,2023-02-10,2023-02-10
29245,2023-02-14,2023-02-14
16317,2023-02-08,2023-02-08
29531,2023-02-14,2023-02-14
46539,2023-02-22,2023-02-22
50984,2023-02-24,2023-02-24
62459,2023-02-14,2023-02-14
49898,2023-02-24,2023-02-24
43352,2023-02-21,2023-02-21
8813,2023-02-04,2023-02-04
39309,2023-02-18,2023-02-18
41082,2023-02-19,2023-02-19
57680,2023-02-27,2023-02-27
33402,2023-02-16,2023-02-16
18950,2023-02-09,2023-02-09
884,2023-02-01,2023-02-01
39214,2023-02-18,2023-02-18
9682,2023-02-05,2023-02-05
23016,2023-02-11,2023-02-11
43702,2023-02-21,2023-02-21
23460,2023-02-11,2023-02-11
24053,2023-02-11,2023-02-11
54374,2023-02-26,2023-02-26
19487,2023-02-09,2023-02-09
32882,2023-02-16,2023-02-16
42051,2023-02-20,2023-02-20
45107,2023-02-22,2023-02-22
16613,2023-02-08,2023-02-08
8756,2023-02-04,2023-02-04
1474,2023-02-01,2023-02-01
31421,2023-02-15,2023-02-15
52881,2023-02-25,2023-02-25
48111,2023-02-23,2023-02-23
54623,2023-02-26,2023-02-26
56061,2023-02-27,2023-02-27
13081,2023-02-07,2023-02-07
39882,2023-02-19,2023-02-19
26011,2023-02-13,2023-02-13
22241,2023-02-11,2023-02-11
31033,2023-02-15,2023-02-15
19753,2023-02-09,2023-02-09
28860,2023-02-14,2023-02-14
9130,2023-02-05,2023-02-05
31158,2023-02-15,2023-02-15
53655,2023-02-25,2023-02-25
19392,2023-02-09,2023-02-09
53000,2023-02-25,2023-02-25
45939,2023-02-22,2023-02-22
59839,2023-02-28,2023-02-28
21749,2023-02-10,2023-02-10
22872,2023-02-11,2023-02-11
55912,2023-02-27,2023-02-27
41802,2023-02-20,2023-02-20
39524,2023-02-18,2023-02-18
24949,2023-02-12,2023-02-12
61152,2023-02-07,2023-02-07
37929,2023-02-18,2023-02-18
26297,2023-02-13,2023-02-13
45582,2023-02-22,2023-02-22
58676,2023-02-28,2023-02-28
32867,2023-02-16,2023-02-16
19523,2023-02-09,2023-02-09
44209,2023-02-21,2023-02-21
53403,2023-02-25,2023-02-25
49620,2023-02-23,2023-02-23
37008,2023-02-17,2023-02-17
55266,2023-02-26,2023-02-26
15416,2023-02-08,2023-02-08
12373,2023-02-06,2023-02-06
28267,2023-02-14,2023-02-14
14181,2023-02-07,2023-02-07
17377,2023-02-09,2023-02-09
33709,2023-02-16,2023-02-16
10971,2023-02-06,2023-02-06
33400,2023-02-16,2023-02-16
9192,2023-02-05,2023-02-05
52935,2023-02-25,2023-02-25
39148,2023-02-18,2023-02-18
33907,2023-02-16,2023-02-16
49583,2023-02-23,2023-02-23
58985,2023-02-28,2023-02-28
34847,2023-02-16,2023-02-16
50960,2023-02-24,2023-02-24
59721,2023-02-28,2023-02-28
33181,2023-02-16,2023-02-16
54800,2023-02-26,2023-02-26
54154,2023-02-26,2023-02-26
42432,2023-02-20,2023-02-20
31185,2023-02-15,2023-02-15
60101,2023-02-01,2023-02-01
22394,2023-02-11,2023-02-11
16972,2023-02-08,2023-02-08
28404,2023-02-14,2023-02-14
19769,2023-02-09,2023-02-09
29898,2023-02-14,2023-02-14
59399,2023-02-28,2023-02-28
42633,2023-02-20,2023-02-20
34519,2023-02-16,2023-02-16
3418,2023-02-02,2023-02-02
51737,2023-02-24,2023-02-24
47809,2023-02-23,2023-02-23
12735,2023-02-07,2023-02-07
16842,2023-02-08,2023-02-08
30069,2023-02-14,2023-02-14
45309,2023-02-22,2023-02-22
